44582,,ancestresses
17478,,ancestries
46661,,ancestry
16111,,anchor
77987,,anchorage
66252,,anchorages
34043,,anchored
57157,,anchoret
20066,,anchorets
2931,,anchoring
7815,,anchorite
60685,,anchorites
53501,,anchorman
98144,,anchormen
75659,,anchors
45362,,anchovies
87718,,anchovy
24760,,anchusa
22666,,anchusas
19862,,anchusin
23938,,anchusins
84719,,ancient
6405,,ancienter
7068,,ancientest
11362,,anciently
27939,,ancientness
76871,,ancients
11090,,ancilla
76488,,ancillae
14033,,ancillary
3051,,ancillas
49649,,ancon
78009,,anconal
37712,,ancone
54451,,anconeal
30986,,ancones
55495,,anconoid
31456,,ancress
49695,,ancresses
78917,,and
42482,,andante
36981,,andantes
32409,,andesite
37826,,andesites
87179,,andesyte
43767,,andesytes
53016,,andiron
78235,,andirons
447,,androgen
72109,,androgenic
97704,,androgens
35007,,androgynous
86402,,android
79314,,androids
77446,,ands
15999,,ane
39113,,anear
7008,,aneared
96237,,anearing
53548,,anears
6398,,anecdota
70520,,anecdotal
44894,,anecdotally
61869,,anecdote
11953,,anecdotes
25544,,anecdotist
90354,,anecdotists
29482,,anechoic
42866,,anele
71797,,aneled
50972,,aneles
77040,,aneling
81639,,anemia
37325,,anemias
78471,,anemic
50185,,anemograph
1899,,anemographs
7588,,anemometer
72502,,anemometers
60562,,anemone
58606,,anemones
56800,,anenst
31942,,anent
17940,,anergia
57485,,anergias
57526,,anergic
69897,,anergies
17275,,anergy
80140,,aneroid
32355,,aneroids
77546,,anes
60098,,anesthesia
28897,,anesthesias
81157,,anesthesiologist
75736,,anesthesiologists
15300,,anesthesiology
73950,,anesthetic
58176,,anesthetics
79258,,anesthetist
84876,,anesthetists
2025,,anesthetize
74712,,anesthetized
97156,,anesthetizes
46207,,anesthetizing
43322,,anestri
86109,,anestrus
47438,,anethol
60453,,anethole
31769,,anetholes
64761,,anethols
73341,,aneurism
5803,,aneurisms
22921,,aneurysm
48692,,aneurysmal
8464,,aneurysms
26827,,anew
51240,,anga
57216,,angaria
26227,,angarias
29306,,angaries
25118,,angary
3782,,angas
89897,,angel
26619,,angelfish
51819,,angelic
54290,,angelica
33532,,angelical
41063,,angelically
152,,angelicas
63655,,angels
27971,,angelus
80762,,angeluses
3517,,anger
78490,,angered
6139,,angering
70784,,angerly
76393,,angers
6860,,angina
85525,,anginal
88235,,anginas
77278,,anginose
91286,,anginous
68909,,angioma
3272,,angiomas
62738,,angiomata
66791,,angle
33,,angled
3455,,anglepod
36935,,anglepods
49868,,angler
14761,,anglers
4117,,angles
87172,,angleworm
53010,,angleworms
95466,,anglice
55910,,anglicism
8842,,anglicisms
6876,,anglicize
7080,,anglicized
11661,,anglicizes
66400,,anglicizing
36413,,angling
51916,,anglings
32650,,angora
76502,,angoras
80036,,angrier
44973,,angriest
35989,,angrily
44406,,angry
89490,,angst
53638,,angstrom
78988,,angstroms
28598,,angsts
29545,,anguine
56198,,anguish
58663,,anguished
4319,,anguishes
38721,,anguishing
81965,,angular
54292,,angularities
36388,,angularity
73341,,angularly
2967,,angulate
60117,,angulated
31976,,angulates
60908,,angulating
80578,,angulose
28318,,angulous
57798,,anhinga
98961,,anhingas
61031,,anhydride
65982,,anhydrides
26077,,anhydrous
37267,,ani
9601,,anil
66367,,anile
75989,,anilin
58173,,aniline
98783,,anilines
51188,,anilins
21224,,anilities
7526,,anility
21296,,anils
54018,,anima
95686,,animadversion
71076,,animadversions
81352,,animal
86290,,animalcule
84244,,animalcules
75722,,animalism
77025,,animalisms
30591,,animalistic
28332,,animally
49117,,animals
99702,,animas
64862,,animate
7120,,animated
1428,,animatedly
7414,,animater
54408,,animaters
7367,,animates
30266,,animating
32485,,animation
26530,,animations
80022,,animato
10648,,animator
31981,,animators
30189,,anime
6138,,animes
59805,,animi
26850,,animis
43832,,animism
54864,,animisms
85348,,animist
76100,,animistic
57081,,animists
28177,,animosities
25493,,animosity
828,,animus
66848,,animuses
53773,,anion
88187,,anionic
85527,,anions
13820,,anis
59588,,anise
82293,,aniseed
81901,,aniseeds
28995,,anises
93814,,anisette
7141,,anisettes
27833,,anisic
55062,,anisole
82613,,anisoles
43605,,ankerite
3327,,ankerites
99426,,ankh
56621,,ankhs
17372,,ankle
2564,,anklebone
57712,,anklebones
20260,,ankles
30988,,anklet
97072,,anklets
73287,,ankus
42492,,ankuses
12016,,ankush
53103,,ankushes
26716,,ankylose
17098,,ankylosed
51566,,ankyloses
28002,,ankylosing
89649,,anlace
40019,,anlaces
29586,,anlage
80237,,anlagen
20764,,anlages
91656,,anlas
77116,,anlases
655,,anna
45075,,annal
56881,,annalist
75299,,annalistic
96247,,annalists
310,,annals
49984,,annas
5933,,annates
10657,,annatto
82173,,annattos
66179,,anneal
1870,,annealed
61772,,annealer
31678,,annealers
31978,,annealing
60860,,anneals
68726,,annelid
74769,,annelids
49358,,annex
19675,,annexation
57142,,annexational
66148,,annexationist
96552,,annexationists
66680,,annexations
75400,,annexe
60390,,annexed
3709,,annexes
35313,,annexing
11470,,annihilate
59592,,annihilated
79121,,annihilates
46451,,annihilating
23435,,annihilation
23743,,annihilations
44762,,annihilator
5707,,annihilators
6749,,anniversaries
3268,,anniversary
1776,,annotate
597,,annotated
76891,,annotates
71428,,annotating
35380,,annotation
42193,,annotations
41413,,annotator
93448,,annotators
69606,,announce
28241,,announced
9709,,announcement
24878,,announcements
7093,,announcer
56852,,announcers
73269,,announces
37214,,announcing
74795,,annoy
79599,,annoyance
33097,,annoyances
76149,,annoyed
14190,,annoyer
16607,,annoyers
1991,,annoying
87623,,annoyingly
35184,,annoys
29007,,annual
26326,,annualize
49789,,annualized
30048,,annualizes
95617,,annualizing
71517,,annually
74499,,annuals
79438,,annuitant
79020,,annuitants
83064,,annuities
56924,,annuity
49531,,annul
40539,,annular
99143,,annulate
75764,,annulet
79535,,annulets
62807,,annuli
79302,,annulled
8830,,annulling
4249,,annulment
55694,,annulments
64086,,annulose
85371,,annuls
43700,,annulus
90478,,annuluses
63618,,annunciate
77089,,annunciated
22724,,annunciates
1092,,annunciating
27114,,annunciation
63025,,annunciations
54964,,annunciator
4885,,annunciators
69036,,anoa
16623,,anoas
26714,,anodal
2597,,anodally
1878,,anode
77117,,anodes
75266,,anodic
16780,,anodically
99894,,anodize
44786,,anodized
44784,,anodizes
82723,,anodizing
76234,,anodyne
27756,,anodynes
49542,,anodynic
52842,,anoint
53167,,anointed
85993,,anointer
6923,,anointers
39728,,anointing
56878,,anointment
72460,,anointments
36522,,anoints
50316,,anole
47572,,anoles
25822,,anolyte
23655,,anolytes
75008,,anomalies
84606,,anomalous
85350,,anomalously
9429,,anomaly
36097,,anomic
77650,,anomie
59036,,anomies
34051,,anomy
603,,anon
50545,,anonym
56155,,anonymities
96243,,anonymity
5833,,anonymous
75645,,anonymously
65282,,anonymousness
31441,,anonyms
80411,,anoopsia
53646,,anoopsias
32166,,anopheles
83786,,anopia
20255,,anopias
50050,,anopsia
91584,,anopsias
3666,,anorak
31631,,anoraks
64250,,anoretic
11167,,anorexia
2900,,anorexias
51497,,anorexies
81950,,anorexy
29745,,anorthic
2711,,anosmia
40981,,anosmias
7548,,anosmic
95534,,another
28164,,anoxemia
2739,,anoxemias
27409,,anoxemic
53204,,anoxia
73801,,anoxias
53269,,anoxic
28843,,ansa
82493,,ansae
76895,,ansate
29526,,ansated
6037,,anserine
57300,,anserines
61192,,anserous
44420,,answer
57117,,answerable
14821,,answered
27811,,answerer
11098,,answerers
45616,,answering
52201,,answers
26110,,ant
14399,,anta
88486,,antacid
46102,,antacids
35557,,antae
27790,,antagonism
72364,,antagonisms
1469,,antagonist
27540,,antagonistic
18016,,antagonistically
53170,,antagonists
35362,,antagonize
14903,,antagonized
43527,,antagonizes
78866,,antagonizing
18384,,antalgic
53019,,antalgics
69017,,antarctic
16185,,antas
58930,,ante
75907,,anteater
31515,,anteaters
29869,,antebellum
77811,,antecede
61572,,anteceded
51946,,antecedent
42604,,antecedently
48998,,antecedents
85777,,antecedes
55044,,anteceding
49141,,antechamber
78062,,antechambers
55039,,anted
60710,,antedate
7723,,antedated
89952,,antedates
41899,,antedating
71579,,antediluvian
48570,,anteed
31157,,antefix
68335,,antefixa
50971,,antefixes
20090,,anteing
28536,,antelope
74232,,antelopes
4088,,antenna
49494,,antennae
5751,,antennal
77915,,antennas
3715,,antepast
81663,,antepasts
6346,,antepenult
83875,,antepenultimate
77911,,antepenultimates
61793,,antepenults
81237,,anterior
76502,,anteriorly
31040,,anteroom
51379,,anterooms
18291,,antes
45461,,antetype
98149,,antetypes
28523,,antevert
95768,,anteverted
81551,,anteverting
44091,,anteverts
25945,,anthelia
4558,,anthelices
47413,,anthelix
41630,,anthem
16178,,anthemed
8121,,anthemia
84975,,antheming
66621,,anthems
50003,,anther
84075,,antheral
27117,,antherid
73138,,antherids
90377,,anthers
75097,,antheses
13313,,anthesis
31316,,anthill
52989,,anthills
94773,,anthodia
1713,,anthoid
2905,,anthologies
81141,,anthologist
32314,,anthologists
49052,,anthologize
51133,,anthologized
66101,,anthologizes
55443,,anthologizing
3253,,anthology
54550,,anthraces
60277,,anthracite
48300,,anthracites
1961,,anthracitic
96689,,anthrax
54057,,anthropocentric
93142,,anthropoid
68973,,anthropoids
80329,,anthropological
4945,,anthropologically
28591,,anthropologist
20956,,anthropologists
2053,,anthropology
32060,,anthropomorphic
681,,anthropomorphically
3146,,anthropomorphism
63538,,anthropomorphisms
68990,,anthropomorphize
2598,,anthropomorphized
73187,,anthropomorphizes
92158,,anthropomorphizing
50957,,anti
70091,,antiaircraft
37251,,antiar
57076,,antiarin
43098,,antiarins
69930,,antiars
57608,,antiauthoritarian
48043,,antiauthoritarianism
93576,,antibacterial
34582,,antibacterials
87467,,antibiotic
78070,,antibiotics
52829,,antibodies
4491,,antibody
57372,,antic
92029,,anticipate
3810,,anticipated
2010,,anticipates
89835,,anticipating
54209,,anticipation
87716,,anticipations
16346,,anticipator
70623,,anticipators
34046,,anticipatory
75191,,antick
52906,,anticked
88818,,anticking
29537,,anticks
3652,,anticlimactic
82511,,anticlimactically
14595,,anticlimax
25725,,anticlimaxes
53279,,anticly
52331,,antics
74171,,antidepressant
82380,,antidepressants
78696,,antidisestablishmentarianism
33822,,antidotal
3008,,antidotally
91198,,antidote
91460,,antidotes
80684,,antiestablishment
69495,,antifat
98381,,antifreeze
99929,,antifreezes
90093,,antigen
11330,,antigene
45024,,antigenes
53340,,antigens
92153,,antihero
26869,,antiheroes
15123,,antiheroic
77014,,antiheroine
59847,,antiheroines
2470,,antihistamine
7453,,antihistamines
78013,,antiking
6685,,antikings
55952,,antiknock
43464,,antilog
94603,,antilogarithm
8243,,antilogarithms
26511,,antilogies
14589,,antilogs
63515,,antilogy
37377,,antimacassar
4769,,antimacassars
63862,,antimask
25888,,antimasks
45644,,antimatter
63639,,antimere
91417,,antimeres
33794,,antimicrobial
92878,,antimicrobials
62111,,antimonies
21004,,antimony
27236,,anting
98939,,antings
70470,,antinode
29202,,antinodes
14401,,antinomies
34876,,antinomy
71101,,antinuclear
29604,,antiparticle
95683,,antiparticles
56174,,antipasti
60844,,antipasto
41284,,antipathetic
55523,,antipathies
96037,,antipathy
58283,,antipersonnel
9567,,antiperspirant
77396,,antiperspirants
5122,,antiphon
15994,,antiphonal
48235,,antiphonies
59375,,antiphons
28024,,antiphony
28259,,antipodal
1245,,antipode
81240,,antipodes
45134,,antipole
7571,,antipoles
43132,,antipollution
61000,,antipope
71139,,antipopes
52244,,antipyic
609,,antipyics
61266,,antiquarian
66243,,antiquarianism
39,,antiquarians
1708,,antiquaries
97894,,antiquary
33402,,antiquate
6633,,antiquated
97803,,antiquates
23481,,antiquating
20491,,antique
22006,,antiqued
5394,,antiquer
48570,,antiquers
19663,,antiques
50396,,antiquing
40708,,antiquities
52270,,antiquity
51020,,antirust
72018,,antirusts
34233,,antis
77188,,antisepsis
12389,,antiseptic
94707,,antiseptically
77876,,antiseptics
51635,,antisera
71180,,antiskid
53724,,antismog
32156,,antisocial
22120,,antitank
56827,,antitax
69904,,antitheses
66022,,antithesis
2680,,antithetic
76374,,antithetical
54972,,antithetically
36071,,antitoxic
32804,,antitoxin
99571,,antitoxins
58956,,antitrust
12954,,antitype
41015,,antitypes
32640,,antiviral
80300,,antiwar
26558,,antler
31617,,antlered
2116,,antlers
61025,,antlike
600,,antlion
70313,,antlions
55731,,antonym
26639,,antonymies
87070,,antonyms
79131,,antonymy
68267,,antra
30024,,antral
37411,,antre
31941,,antres
71284,,antrorse
37402,,antrum
20158,,ants
49809,,antsy
40454,,anuran
52015,,anurans
81378,,anureses
60760,,anuresis
56783,,anuretic
34984,,anuria
4966,,anurias
5035,,anuric
21071,,anurous
35476,,anus
75208,,anuses
53046,,anvil
7787,,anviled
71458,,anviling
41867,,anvilled
45516,,anvilling
51565,,anvils
69756,,anviltop
59876,,anviltops
58461,,anxieties
3194,,anxiety
1600,,anxious
22082,,anxiously
1531,,anxiousness
41541,,any
24810,,anybodies
45961,,anybody
4042,,anyhow
76568,,anymore
2524,,anyone
25717,,anyplace
18107,,anything
80613,,anythings
53590,,anytime
50501,,anyway
3400,,anyways
99601,,anywhere
20009,,anywheres
66391,,anywise
1340,,aorist
84742,,aoristic
86681,,aorists
1100,,aorta
82417,,aortae
25777,,aortal
30355,,aortas
78094,,aortic
30262,,aoudad
92562,,aoudads
97556,,apace
57247,,apache
50571,,apaches
4904,,apagoge
96192,,apagoges
63222,,apagogic
64333,,apanage
77241,,apanages
79976,,aparejo
4949,,aparejos
89505,,apart
70,,apartheid
76629,,apartment
10501,,apartments
67439,,apatetic
67815,,apathetic
94320,,apathetically
87529,,apathies
57114,,apathy
82278,,apatite
294,,apatites
43022,,ape
82621,,apeak
18809,,aped
54443,,apeek
17482,,apelike
16651,,aper
17305,,apercu
9955,,apercus
5097,,aperient
68939,,aperients
41042,,aperies
6777,,aperitif
5578,,aperitifs
89114,,apers
77566,,aperture
74389,,apertures
83593,,apery
78863,,apes
96250,,apetalies
70590,,apetaly
5489,,apex
76279,,apexes
57377,,aphagia
78636,,aphagias
43092,,aphanite
46844,,aphanites
10652,,aphasia
4215,,aphasiac
71283,,aphasiacs
39799,,aphasias
31415,,aphasic
82474,,aphasics
75621,,aphelia
95097,,aphelian
77342,,aphelion
29785,,apheses
40885,,aphesis
53591,,aphetic
63917,,aphid
2903,,aphides
59116,,aphidian
76543,,aphidians
71556,,aphids
35620,,aphis
1347,,apholate
17410,,apholates
7674,,aphonia
51013,,aphonias
64915,,aphonic
47835,,aphonics
68598,,aphorise
38096,,aphorised
91237,,aphorises
95400,,aphorising
86526,,aphorism
76615,,aphorisms
35154,,aphorist
13978,,aphoristic
24636,,aphoristically
54670,,aphorists
98668,,aphorize
18499,,aphorized
32228,,aphorizes
80097,,aphorizing
11866,,aphotic
82436,,aphrodisiac
5799,,aphrodisiacal
14047,,aphrodisiacs
38696,,aphtha
5763,,aphthae
29075,,aphthous
4393,,aphyllies
75541,,aphylly
11159,,apian
42274,,apiarian
54204,,apiarians
82420,,apiaries
27930,,apiarist
4168,,apiarists
57276,,apiary
22524,,apical
92040,,apically
72933,,apices
7559,,apiculi
3303,,apiculus
77050,,apiece
68639,,apimania
89487,,apimanias
80270,,aping
75648,,apiologies
68360,,apiology
81759,,apish
82972,,apishly
78345,,aplasia
1851,,aplasias
84264,,aplastic
67519,,aplenty
98627,,aplite
8252,,aplites
6016,,aplitic
19683,,aplomb
63242,,aplombs
94327,,apnea
7072,,apneal
73382,,apneas
37783,,apneic
52748,,apnoea
8497,,apnoeal
20276,,apnoeas
63998,,apnoeic
26840,,apocalypse
50234,,apocalyptic
80372,,apocalyptically
64190,,apocarp
46519,,apocarpies
20427,,apocarps
18113,,apocarpy
75564,,apocope
76218,,apocopes
94789,,apocopic
82339,,apocrine
56745,,apocrypha
57333,,apocryphal
41344,,apocryphally
36636,,apod
61384,,apodal
9966,,apodoses
83523,,apodosis
82490,,apodous
79569,,apods
70692,,apogamic
7032,,apogamies
1227,,apogamy
38554,,apogeal
23132,,apogean
21669,,apogee
89726,,apogees
72264,,apogeic
51679,,apolitical
53084,,apollo
95011,,apollos
848,,apolog
28565,,apologal
76627,,apologetic
44332,,apologetically
613,,apologia
68004,,apologiae
18997,,apologias
44011,,apologies
5592,,apologist
65386,,apologists
86440,,apologize
67710,,apologized
71843,,apologizes
25152,,apologizing
86733,,apologs
47947,,apologue
52745,,apologues
98708,,apology
9507,,apolune
72543,,apolunes
4250,,apomict
64423,,apomicts
15884,,apomixes
84333,,apomixis
87306,,apophyge
54804,,apophyges
42526,,apoplectic
76348,,apoplexies
14067,,apoplexy
23088,,aport
16699,,apostacies
3106,,apostacy
31806,,apostasies
84669,,apostasy
76281,,apostate
30587,,apostates
88486,,apostatize
57420,,apostatized
19716,,apostatizes
40187,,apostatizing
5934,,apostil
16413,,apostils
7511,,apostle
73049,,apostles
70830,,apostolic
54558,,apostolicity
47087,,apostrophe
88809,,apostrophes
69475,,apostrophize
45526,,apostrophized
35232,,apostrophizes
77585,,apostrophizing
41339,,apothecaries
42669,,apothecary
16677,,apothece
1916,,apotheces
56492,,apothegm
87273,,apothegms
63141,,apothem
3106,,apothems
61806,,apotheoses
7907,,apotheosis
53927,,appal
90192,,appall
91573,,appalled
5792,,appalling
14870,,appalls
95009,,appals
71904,,appanage
77880,,appanages
47648,,apparat
82219,,apparats
72309,,apparatus
10418,,apparatuses
36389,,apparel
26403,,appareled
52747,,appareling
27446,,apparelled
2415,,apparelling
5278,,apparels
71701,,apparent
2018,,apparently
50098,,apparentness
53915,,apparition
69822,,apparitional
34502,,apparitions
42668,,appeal
97212,,appealability
59488,,appealable
50383,,appealed
85625,,appealer
6241,,appealers
22715,,appealing
63457,,appealingly
27970,,appeals
44981,,appear
64004,,appearance
51726,,appearances
47751,,appeared
3783,,appearing
38044,,appears
89951,,appeasable
36474,,appease
12065,,appeased
77981,,appeasement
52674,,appeasements
73912,,appeaser
62741,,appeasers
65784,,appeases
53258,,appeasing
72411,,appel
77027,,appellant
68706,,appellants
68938,,appellate
94355,,appellation
8676,,appellations
17834,,appellee
18147,,appellees
60728,,appellor
45371,,appellors
43284,,appels
84299,,append
3473,,appendage
78909,,appendages
79873,,appendectomies
72907,,appendectomy
16714,,appended
30336,,appendices
8805,,appendicitis
98647,,appending
98366,,appendix
87779,,appendixes
30999,,appends
31746,,apperceive
69024,,apperceived
55303,,apperceives
18670,,apperceiving
66535,,apperception
6230,,apperceptions
52341,,apperceptive
76214,,appertain
71658,,appertained
29317,,appertaining
110,,appertains
78383,,appestat
57349,,appestats
32400,,appetent
15396,,appetite
29894,,appetites
72675,,appetizer
79114,,appetizers
5159,,appetizing
38490,,appetizingly
93865,,applaud
53264,,applaudable
91818,,applaudably
56048,,applauded
28039,,applauder
75590,,applauders
9973,,applauding
77063,,applauds
65812,,applause
6538,,applauses
20951,,apple
30182,,applejack
56062,,apples
78979,,appliance
88357,,appliances
50407,,applicability
32271,,applicable
60885,,applicant
80172,,applicants
16695,,application
24852,,applications
42829,,applicator
13666,,applicators
17782,,applied
18003,,applier
70018,,appliers
56220,,applies
76372,,applique
43542,,appliqued
22464,,appliqueing
61197,,appliques
49865,,apply
2009,,applying
19028,,appoggiatura
55358,,appoggiaturas
26552,,appoint
52559,,appointed
57487,,appointee
4520,,appointees
61251,,appointing
79396,,appointive
61243,,appointment
93635,,appointments
37453,,appoints
1015,,apportion
33637,,apportioned
52337,,apportioning
3379,,apportionment
63770,,apportionments
22327,,apportions
83748,,appose
44032,,apposed
4202,,apposer
17953,,apposers
46517,,apposes
47030,,apposing
19733,,apposite
6074,,appositely
87443,,appositeness
26788,,apposition
92589,,appositional
58500,,appositions
80018,,appositive
25249,,appositively
23046,,appositives
62341,,appraisal
88536,,appraisals
6386,,appraise
71019,,appraised
60071,,appraiser
85458,,appraisers
29687,,appraises
81958,,appraising
27304,,appreciable
37549,,appreciably
39989,,appreciate
36636,,appreciated
82212,,appreciates
23669,,appreciating
91385,,appreciation
25768,,appreciations
60326,,appreciative
30801,,appreciatively
65883,,appreciativeness
75218,,appreciator
8851,,appreciators
45566,,apprehend
75406,,apprehended
80521,,apprehending
79118,,apprehends
66209,,apprehensible
1510,,apprehensibly
90270,,apprehension
94629,,apprehensions
29005,,apprehensive
52171,,apprehensively
87670,,apprehensiveness
1699,,apprentice
61210,,apprenticed
78630,,apprentices
83817,,apprenticeship
61228,,apprenticeships
7883,,apprenticing
32612,,apprise
26372,,apprised
78163,,appriser
25798,,apprisers
74118,,apprises
24339,,apprising
49768,,apprize
77929,,apprized
27374,,apprizer
64921,,apprizers
1571,,apprizes
58848,,apprizing
6287,,approach
79262,,approachability
11066,,approachable
81870,,approached
20809,,approaches
19202,,approaching
30249,,approbate
91046,,approbation
77824,,approbations
48427,,appropriate
56338,,appropriated
66928,,appropriately
61237,,appropriateness
92961,,appropriates
96983,,appropriating
17387,,appropriation
91051,,appropriations
81042,,appropriator
56924,,appropriators
76042,,approval
30579,,approvals
30198,,approve
53645,,approved
82335,,approver
52017,,approvers
68622,,approves
87216,,approving
39843,,approvingly
17382,,approximate
70965,,approximated
81365,,approximately
2853,,approximates
55668,,approximating
74078,,approximation
3757,,approximations
2334,,appulse
67517,,appulses
78757,,appurtenance
5783,,appurtenances
51866,,appurtenant
26099,,apractic
54747,,apraxia
2735,,apraxias
28402,,apraxic
99441,,apres
61847,,apricot
51150,,apricots
1924,,apron
76728,,aproned
30328,,aproning
93980,,aprons
37267,,apropos
41060,,apse
79076,,apses
25490,,apsidal
97496,,apsides
548,,apsis
30899,,apt
27391,,apter
27220,,apteral
99359,,apterous
21,,apteryx
68629,,apteryxes
48633,,aptest
13066,,aptitude
93256,,aptitudes
41935,,aptly
78014,,aptness
8426,,aptnesses
43555,,apyrase
96821,,apyrases
89431,,apyretic
40856,,aqua
3839,,aquacade
57608,,aquacades
54963,,aquaducts
22391,,aquae
91408,,aquamarine
41317,,aquamarines
66595,,aquanaut
85127,,aquanauts
29527,,aquaplane
76128,,aquaplaned
28569,,aquaplaner
47910,,aquaplaners
23332,,aquaplanes
17990,,aquaplaning
52999,,aquaria
49122,,aquarial
90669,,aquarian
11738,,aquarians
24253,,aquarist
79337,,aquarists
15128,,aquarium
40897,,aquariums
25084,,aquas
61137,,aquatic
77309,,aquatically
62526,,aquatics
80814,,aquatint
77816,,aquatinted
16045,,aquatinting
59143,,aquatints
76417,,aquatone
17461,,aquatones
41158,,aquavit
30062,,aquavits
63996,,aqueduct
52077,,aqueducts
54573,,aqueous
10977,,aquifer
56257,,aquiferous
22632,,aquifers
21275,,aquiline
23490,,aquiver
97281,,ar
28065,,arabesk
90839,,arabesks
95119,,arabesque
79717,,arabesques
59065,,arability
84345,,arabize
82555,,arabized
6518,,arabizes
53035,,arabizing
64638,,arable
49859,,arables
58558,,araceous
31689,,arachnid
9831,,arachnids
78306,,aragonite
89556,,aragonites
26351,,arak
55593,,araks
57150,,araneid
28587,,araneids
436,,arapaima
45775,,arapaimas
3353,,araroba
81499,,ararobas
9645,,arb
6187,,arbalest
12241,,arbalests
7151,,arbalist
30937,,arbalists
37890,,arbiter
41496,,arbiters
97646,,arbitrable
73149,,arbitral
24158,,arbitrament
96701,,arbitraments
61068,,arbitrarily
8089,,arbitrariness
31960,,arbitrary
56289,,arbitrate
98741,,arbitrated
68720,,arbitrates
78823,,arbitrating
48050,,arbitration
60720,,arbitrations
24612,,arbitrative
6332,,arbitrator
1202,,arbitrators
1144,,arbor
22776,,arboreal
64650,,arboreally
63859,,arbored
28086,,arbores
10149,,arboreta
63149,,arboretum
2121,,arboretums
82626,,arborist
59318,,arborists
78648,,arborize
80839,,arborized
46902,,arborizes
66428,,arborizing
20308,,arborous
75267,,arbors
59763,,arborvitae
77330,,arborvitaes
83928,,arbour
78943,,arboured
77921,,arbours
57521,,arbs
71627,,arbuscle
33004,,arbuscles
10964,,arbute
64342,,arbutean
56036,,arbutes
29391,,arbutus
17385,,arbutuses
96712,,arc
58171,,arcade
28458,,arcaded
3868,,arcades
92754,,arcadia
27582,,arcadian
60900,,arcadians
13975,,arcadias
23887,,arcading
55117,,arcadings
94087,,arcana
51144,,arcane
14472,,arcanum
59566,,arcature
1649,,arcatures
19514,,arced
78567,,arch
35313,,archaeological
13005,,archaeologist
62879,,archaeologists
32233,,archaeology
12709,,archaic
81671,,archaically
86998,,archaise
36772,,archaised
31144,,archaises
29147,,archaising
17913,,archaism
78701,,archaisms
84316,,archaist
36952,,archaists
22985,,archaize
55644,,archaized
98094,,archaizes
79766,,archaizing
52400,,archangel
95566,,archangels
62373,,archbishop
54058,,archbishops
10631,,archdeacon
4249,,archdeacons
24905,,archdiocese
78890,,archdioceses
71670,,archduchess
72100,,archduchesses
71871,,archduchies
2633,,archduchy
52613,,archduke
437,,archdukes
6609,,arched
74828,,archenemies
62090,,archenemy
72561,,archeological
3908,,archeologist
78326,,archeologists
3632,,archeology
97703,,archer
56394,,archeries
29250,,archers
37399,,archery
99749,,arches
69783,,archetypal
31887,,archetype
55569,,archetypes
58218,,archfiend
59692,,archfiends
42903,,archiepiscopal
60028,,archil
74106,,archils
37855,,archine
92199,,archines
99350,,arching
28525,,archings
18816,,archipelago
97555,,archipelagoes
27971,,archipelagos
37809,,architect
4875,,architectonic
35903,,architectonics
32440,,architects
54803,,architectural
68214,,architecturally
23935,,architecture
78877,,architectures
16634,,architrave
51785,,architraves
7031,,archival
26779,,archive
52491,,archived
34639,,archives
40293,,archiving
36379,,archivist
750,,archivists
2174,,archly
57266,,archness
75103,,archnesses
62089,,archon
58478,,archons
89261,,archway
14190,,archways
54888,,arciform
72012,,arcing
81105,,arcked
4509,,arcking
74851,,arco
65074,,arcs
1416,,arctic
52966,,arctics
16359,,arcuate
31508,,arcuated
27721,,arcus
78852,,arcuses
7514,,ardeb
68829,,ardebs
97680,,ardencies
51103,,ardency
56924,,ardent
98048,,ardently
25695,,ardor
79542,,ardors
29698,,ardour
77295,,ardours
54572,,arduous
90431,,arduously
27425,,arduousness
3144,,are
91476,,area
51869,,areae
66297,,areal
60810,,areally
64384,,areas
28174,,areaway
96343,,areaways
33677,,areca
35175,,arecas
15170,,areic
97209,,arena
75518,,arenas
14267,,arenose
32122,,arenous
88358,,areola
6616,,areolae
89666,,areolar
76389,,areolas
50267,,areolate
25239,,areole
42030,,areoles
248,,areologies
2287,,areology
29186,,ares
56910,,arete
10872,,aretes
14801,,arethusa
79393,,arethusas
80770,,arf
83745,,arfs
68573,,argal
70197,,argali
2587,,argalis
80299,,argals
53499,,argent
99434,,argental
47433,,argentic
23888,,argentine
92215,,argentines
98600,,argents
52426,,argentum
55712,,argentums
31504,,argil
62840,,argils
45211,,arginase
81124,,arginases
75798,,arginine
28126,,arginines
22999,,argle
29374,,argled
31678,,argles
36148,,argling
19338,,argol
14176,,argols
37383,,argon
54143,,argonaut
14648,,argonauts
51640,,argons
3594,,argosies
29047,,argosy
93949,,argot
74668,,argotic
21610,,argots
51685,,arguable
67287,,arguably
53976,,argue
80502,,argued
82941,,arguer
1182,,arguers
47384,,argues
18168,,argufied
77847,,argufier
81724,,argufiers
57428,,argufies
56722,,argufy
96644,,argufying
52503,,arguing
60438,,argument
74824,,argumentation
43120,,argumentations
72066,,argumentative
72351,,arguments
16745,,argus
18341,,arguses
75569,,argyle
81600,,argyles
65130,,argyll
32711,,argylls
30968,,arhat
93033,,arhats
6554,,aria
46290,,arias
35557,,arid
89621,,arider
50336,,aridest
35648,,aridities
80344,,aridity
17331,,aridly
4962,,aridness
26844,,aridnesses
79793,,ariel
28334,,ariels
25715,,arietta
29937,,ariettas
36619,,ariette
2464,,ariettes
16533,,aright
89619,,aril
78018,,ariled
2983,,arillate
